Date,Restaurant_ID,Restaurant_Name,Product_ID,Product,Category,Opening_Stock,Units_Received,Customer_Demand,Units_Sold,Lost_Sales,Waste_Units,Closing_Stock,Supplier_Lead_Time_Days,Unit_Cost_EUR,Selling_Price_EUR,Revenue_EUR,Temperature_C,Day_of_Week,Is_Weekend,Promotion,Safety_Stock,Recommended_Order,Autonomous_Decision,Waste_Cost_EUR,ESG_Waste_Rate_Pct,Service_Level_Pct
2026-02-11,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,135,186,58,58,0,3,260,4,0.9,3.0,174.0,3.1,Wednesday,0,0,14,0,No Action,2.7,4.92,100.0
2026-02-12,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,91,148,46,46,0,9,184,3,4.2,9.5,437.0,6.3,Thursday,0,0,12,0,No Action,37.8,16.36,100.0
2026-02-12,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,177,0,65,65,0,9,103,2,1.1,3.2,208.0,6.3,Thursday,0,0,16,12,Auto-Order,9.9,12.16,100.0
2026-02-12,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,298,0,71,71,0,1,226,4,0.8,2.8,198.8,6.3,Thursday,0,0,18,0,No Action,0.8,1.39,100.0
2026-02-12,REST002,Urban Spoon Bistro,P004,Milk,Dairy,130,0,42,42,0,4,84,2,1.0,2.4,100.8,6.3,Thursday,0,0,10,0,No Action,4.0,8.7,100.0
2026-02-12,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,85,74,30,30,0,6,123,3,2.8,6.5,195.0,6.3,Thursday,0,0,8,0,No Action,16.8,16.67,100.0
2026-02-12,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,97,137,70,70,0,7,157,2,0.7,2.5,175.0,6.3,Thursday,0,1,14,0,No Action,4.9,9.09,100.0
2026-02-12,REST002,Urban Spoon Bistro,P007,Bread,Bakery,83,0,45,45,0,4,34,1,1.2,3.0,135.0,6.3,Thursday,0,0,12,38,Auto-Order,4.8,8.16,100.0
2026-02-12,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,74,0,26,26,0,4,44,2,6.5,14.5,377.0,6.3,Thursday,0,1,6,0,No Action,26.0,13.33,100.0
2026-02-12,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,48,72,25,25,0,6,89,2,1.5,4.2,105.0,6.3,Thursday,0,0,7,0,No Action,9.0,19.35,100.0
2026-02-12,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,260,0,52,52,0,2,206,4,0.9,3.0,156.0,6.3,Thursday,0,0,14,0,No Action,1.8,3.7,100.0
2026-02-13,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,184,0,42,42,0,5,137,3,4.2,9.5,399.0,2.0,Friday,0,0,12,0,No Action,21.0,10.64,100.0
2026-02-13,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,103,143,60,60,0,12,174,2,1.1,3.2,192.0,2.0,Friday,0,0,16,0,No Action,13.2,16.67,100.0
2026-02-13,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,226,203,68,68,0,4,357,4,0.8,2.8,190.4,2.0,Friday,0,0,18,0,No Action,3.2,5.56,100.0
2026-02-13,REST002,Urban Spoon Bistro,P004,Milk,Dairy,84,88,43,43,0,6,123,2,1.0,2.4,103.2,2.0,Friday,0,0,10,0,No Action,6.0,12.24,100.0
2026-02-13,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,123,0,28,28,0,4,91,3,2.8,6.5,182.0,2.0,Friday,0,0,8,0,No Action,11.2,12.5,100.0
2026-02-13,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,157,0,54,54,0,7,96,2,0.7,2.5,135.0,2.0,Friday,0,0,14,25,Auto-Order,4.9,11.48,100.0
2026-02-13,REST002,Urban Spoon Bistro,P007,Bread,Bakery,34,103,43,43,0,7,87,1,1.2,3.0,129.0,2.0,Friday,0,0,12,0,No Action,8.4,14.0,100.0
2026-02-13,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,44,59,22,22,0,5,76,2,6.5,14.5,319.0,2.0,Friday,0,0,6,0,No Action,32.5,18.52,100.0
2026-02-13,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,89,0,29,29,0,4,56,2,1.5,4.2,121.8,2.0,Friday,0,0,7,5,Auto-Order,6.0,12.12,100.0
2026-02-13,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,206,0,80,80,0,2,124,4,0.9,3.0,240.0,2.0,Friday,0,1,14,10,Auto-Order,1.8,2.44,100.0
2026-02-14,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,137,0,53,53,0,6,78,3,4.2,9.5,503.5,4.4,Saturday,1,0,12,40,Auto-Order,25.2,10.17,100.0
2026-02-14,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,174,0,62,62,0,10,102,2,1.1,3.2,198.4,4.4,Saturday,1,0,16,29,Auto-Order,11.0,13.89,100.0
2026-02-14,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,357,0,93,93,0,3,261,4,0.8,2.8,260.4,4.4,Saturday,1,1,18,0,No Action,2.4,3.12,100.0
2026-02-14,REST002,Urban Spoon Bistro,P004,Milk,Dairy,123,0,43,43,0,5,75,2,1.0,2.4,103.2,4.4,Saturday,1,0,10,13,Auto-Order,5.0,10.42,100.0
2026-02-14,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,91,0,46,46,0,3,42,3,2.8,6.5,299.0,4.4,Saturday,1,1,8,36,Auto-Order,8.4,6.12,100.0
2026-02-14,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,96,136,69,69,0,8,155,2,0.7,2.5,172.5,4.4,Saturday,1,0,14,0,No Action,5.6,10.39,100.0
2026-02-14,REST002,Urban Spoon Bistro,P007,Bread,Bakery,87,0,46,46,0,5,36,1,1.2,3.0,138.0,4.4,Saturday,1,0,12,45,Auto-Order,6.0,9.8,100.0
2026-02-14,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,76,0,26,26,0,3,47,2,6.5,14.5,377.0,4.4,Saturday,1,0,6,4,Auto-Order,19.5,10.34,100.0
2026-02-14,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,56,58,45,45,0,6,63,2,1.5,4.2,189.0,4.4,Saturday,1,1,7,0,No Action,9.0,11.76,100.0
2026-02-14,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,124,207,63,63,0,3,265,4,0.9,3.0,189.0,4.4,Saturday,1,0,14,0,No Action,2.7,4.55,100.0
2026-02-15,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,78,165,57,57,0,8,178,3,4.2,9.5,541.5,1.5,Sunday,1,0,12,0,No Action,33.6,12.31,100.0
2026-02-15,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,102,153,67,67,0,13,175,2,1.1,3.2,214.4,1.5,Sunday,1,0,16,0,No Action,14.3,16.25,100.0
2026-02-15,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,261,0,84,84,0,2,175,4,0.8,2.8,235.2,1.5,Sunday,1,0,18,0,No Action,1.6,2.33,100.0
2026-02-15,REST002,Urban Spoon Bistro,P004,Milk,Dairy,75,93,43,43,0,7,118,2,1.0,2.4,103.2,1.5,Sunday,1,0,10,0,No Action,7.0,14.0,100.0
2026-02-15,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,42,118,36,36,0,4,120,3,2.8,6.5,234.0,1.5,Sunday,1,0,8,0,No Action,11.2,10.0,100.0
2026-02-15,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,155,0,89,89,0,6,60,2,0.7,2.5,222.5,1.5,Sunday,1,1,14,47,Auto-Order,4.2,6.32,100.0
2026-02-15,REST002,Urban Spoon Bistro,P007,Bread,Bakery,36,103,52,52,0,8,79,1,1.2,3.0,156.0,1.5,Sunday,1,0,12,0,No Action,9.6,13.33,100.0
2026-02-15,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,47,50,25,25,0,3,69,2,6.5,14.5,362.5,1.5,Sunday,1,0,6,0,No Action,19.5,10.71,100.0
2026-02-15,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,63,0,32,32,0,3,28,2,1.5,4.2,134.4,1.5,Sunday,1,0,7,25,Auto-Order,4.5,8.57,100.0
2026-02-15,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,265,0,71,71,0,2,192,4,0.9,3.0,213.0,1.5,Sunday,1,0,14,0,No Action,1.8,2.74,100.0
2026-02-16,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,178,0,44,44,0,6,128,3,4.2,9.5,418.0,4.7,Monday,0,0,12,0,No Action,25.2,12.0,100.0
2026-02-16,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,175,0,67,67,0,8,100,2,1.1,3.2,214.4,4.7,Monday,0,0,16,15,Auto-Order,8.8,10.67,100.0
2026-02-16,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,175,256,67,67,0,4,360,4,0.8,2.8,187.6,4.7,Monday,0,0,18,0,No Action,3.2,5.63,100.0
2026-02-16,REST002,Urban Spoon Bistro,P004,Milk,Dairy,118,0,42,42,0,3,73,2,1.0,2.4,100.8,4.7,Monday,0,0,10,4,Auto-Order,3.0,6.67,100.0
2026-02-16,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,120,0,30,30,0,4,86,3,2.8,6.5,195.0,4.7,Monday,0,0,8,0,No Action,11.2,11.76,100.0
2026-02-16,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,60,172,63,63,0,7,162,2,0.7,2.5,157.5,4.7,Monday,0,0,14,0,No Action,4.9,10.0,100.0
2026-02-16,REST002,Urban Spoon Bistro,P007,Bread,Bakery,79,0,38,38,0,3,38,1,1.2,3.0,114.0,4.7,Monday,0,0,12,34,Auto-Order,3.6,7.32,100.0
2026-02-16,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,69,0,19,19,0,4,46,2,6.5,14.5,275.5,4.7,Monday,0,0,6,0,No Action,26.0,17.39,100.0
2026-02-16,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,28,85,27,27,0,5,81,2,1.5,4.2,113.4,4.7,Monday,0,0,7,0,No Action,7.5,15.62,100.0
2026-02-16,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,192,0,58,58,0,1,133,4,0.9,3.0,174.0,4.7,Monday,0,0,14,0,No Action,0.9,1.69,100.0
2026-02-17,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,128,112,42,42,0,7,191,3,4.2,9.5,399.0,2.5,Tuesday,0,0,12,0,No Action,29.4,14.29,100.0
2026-02-17,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,100,147,63,63,0,11,173,2,1.1,3.2,201.6,2.5,Tuesday,0,0,16,0,No Action,12.1,14.86,100.0
2026-02-17,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,360,0,71,71,0,4,285,4,0.8,2.8,198.8,2.5,Tuesday,0,0,18,0,No Action,3.2,5.33,100.0
2026-02-17,REST002,Urban Spoon Bistro,P004,Milk,Dairy,73,93,37,37,0,6,123,2,1.0,2.4,88.8,2.5,Tuesday,0,0,10,0,No Action,6.0,13.95,100.0
2026-02-17,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,86,81,32,32,0,3,132,3,2.8,6.5,208.0,2.5,Tuesday,0,0,8,0,No Action,8.4,8.57,100.0
2026-02-17,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,162,0,60,60,0,7,95,2,0.7,2.5,150.0,2.5,Tuesday,0,0,14,12,Auto-Order,4.9,10.45,100.0
2026-02-17,REST002,Urban Spoon Bistro,P007,Bread,Bakery,38,95,44,44,0,7,82,1,1.2,3.0,132.0,2.5,Tuesday,0,0,12,0,No Action,8.4,13.73,100.0
2026-02-17,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,46,46,25,25,0,3,64,2,6.5,14.5,362.5,2.5,Tuesday,0,1,6,0,No Action,19.5,10.71,100.0
2026-02-17,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,81,0,27,27,0,3,51,2,1.5,4.2,113.4,2.5,Tuesday,0,0,7,2,Auto-Order,4.5,10.0,100.0
2026-02-17,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,133,187,49,49,0,1,270,4,0.9,3.0,147.0,2.5,Tuesday,0,0,14,0,No Action,0.9,2.0,100.0
2026-02-18,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,191,0,44,44,0,6,141,3,4.2,9.5,418.0,0.9,Wednesday,0,0,12,0,No Action,25.2,12.0,100.0
2026-02-18,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,173,0,52,52,0,8,113,2,1.1,3.2,166.4,0.9,Wednesday,0,0,16,2,Auto-Order,8.8,13.33,100.0
2026-02-18,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,285,0,71,71,0,2,212,4,0.8,2.8,198.8,0.9,Wednesday,0,0,18,0,No Action,1.6,2.74,100.0
2026-02-18,REST002,Urban Spoon Bistro,P004,Milk,Dairy,123,0,41,41,0,4,78,2,1.0,2.4,98.4,0.9,Wednesday,0,0,10,0,No Action,4.0,8.89,100.0
2026-02-18,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,132,0,34,34,0,4,94,3,2.8,6.5,221.0,0.9,Wednesday,0,0,8,0,No Action,11.2,10.53,100.0
2026-02-18,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,95,143,49,49,0,9,180,2,0.7,2.5,122.5,0.9,Wednesday,0,0,14,0,No Action,6.3,15.52,100.0
2026-02-18,REST002,Urban Spoon Bistro,P007,Bread,Bakery,82,0,49,49,0,3,30,1,1.2,3.0,147.0,0.9,Wednesday,0,0,12,42,Auto-Order,3.6,5.77,100.0
2026-02-18,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,64,0,24,24,0,3,37,2,6.5,14.5,348.0,0.9,Wednesday,0,0,6,7,Auto-Order,19.5,11.11,100.0
2026-02-18,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,51,67,37,37,0,5,76,2,1.5,4.2,155.4,0.9,Wednesday,0,1,7,0,No Action,7.5,11.9,100.0
2026-02-18,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,270,0,73,73,0,1,196,4,0.9,3.0,219.0,0.9,Wednesday,0,1,14,0,No Action,0.9,1.35,100.0
2026-02-19,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,141,0,46,46,0,6,89,3,4.2,9.5,437.0,3.5,Thursday,0,0,12,14,Auto-Order,25.2,11.54,100.0
2026-02-19,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,113,142,60,60,0,12,183,2,1.1,3.2,192.0,3.5,Thursday,0,0,16,0,No Action,13.2,16.67,100.0
2026-02-19,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,212,222,74,74,0,4,356,4,0.8,2.8,207.2,3.5,Thursday,0,0,18,0,No Action,3.2,5.13,100.0
2026-02-19,REST002,Urban Spoon Bistro,P004,Milk,Dairy,78,96,42,42,0,6,126,2,1.0,2.4,100.8,3.5,Thursday,0,0,10,0,No Action,6.0,12.5,100.0
2026-02-19,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,94,0,43,43,0,2,49,3,2.8,6.5,279.5,3.5,Thursday,0,1,8,20,Auto-Order,5.6,4.44,100.0
2026-02-19,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,180,0,54,54,0,7,119,2,0.7,2.5,135.0,3.5,Thursday,0,0,14,0,No Action,4.9,11.48,100.0
2026-02-19,REST002,Urban Spoon Bistro,P007,Bread,Bakery,30,107,41,41,0,8,88,1,1.2,3.0,123.0,3.5,Thursday,0,0,12,0,No Action,9.6,16.33,100.0
2026-02-19,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,37,58,27,27,0,4,64,2,6.5,14.5,391.5,3.5,Thursday,0,0,6,0,No Action,26.0,12.9,100.0
2026-02-19,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,76,0,27,27,0,3,46,2,1.5,4.2,113.4,3.5,Thursday,0,0,7,7,Auto-Order,4.5,10.0,100.0
2026-02-19,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,196,0,55,55,0,2,139,4,0.9,3.0,165.0,3.5,Thursday,0,0,14,0,No Action,1.8,3.51,100.0
2026-02-20,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,89,156,49,49,0,9,187,3,4.2,9.5,465.5,2.8,Friday,0,0,12,0,No Action,37.8,15.52,100.0
2026-02-20,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,183,0,63,63,0,9,111,2,1.1,3.2,201.6,2.8,Friday,0,0,16,20,Auto-Order,9.9,12.5,100.0
2026-02-20,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,356,0,69,69,0,2,285,4,0.8,2.8,193.2,2.8,Friday,0,0,18,0,No Action,1.6,2.82,100.0
2026-02-20,REST002,Urban Spoon Bistro,P004,Milk,Dairy,126,22,38,38,0,5,105,2,1.0,2.4,91.2,2.8,Friday,0,0,10,0,No Action,5.0,11.63,100.0
2026-02-20,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,49,108,33,33,0,3,121,3,2.8,6.5,214.5,2.8,Friday,0,0,8,0,No Action,8.4,8.33,100.0
2026-02-20,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,119,0,59,59,0,4,56,2,0.7,2.5,147.5,2.8,Friday,0,0,14,65,Manager Review,2.8,6.35,100.0
2026-02-20,REST002,Urban Spoon Bistro,P007,Bread,Bakery,88,0,53,53,0,5,30,1,1.2,3.0,159.0,2.8,Friday,0,1,12,51,Manager Review,6.0,8.62,100.0
2026-02-20,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,64,0,22,22,0,3,39,2,6.5,14.5,319.0,2.8,Friday,0,0,6,12,Auto-Order,19.5,12.0,100.0
2026-02-20,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,46,69,37,37,0,5,73,2,1.5,4.2,155.4,2.8,Friday,0,1,7,0,No Action,7.5,11.9,100.0
2026-02-20,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,139,184,56,56,0,2,265,4,0.9,3.0,168.0,2.8,Friday,0,0,14,0,No Action,1.8,3.45,100.0
2026-02-21,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,187,0,55,55,0,5,127,3,4.2,9.5,522.5,0.6,Saturday,1,0,12,0,No Action,21.0,8.33,100.0
2026-02-21,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,111,137,82,82,0,13,153,2,1.1,3.2,262.4,0.6,Saturday,1,1,16,0,No Action,14.3,13.68,100.0
2026-02-21,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,285,0,83,83,0,3,199,4,0.8,2.8,232.4,0.6,Saturday,1,0,18,0,No Action,2.4,3.49,100.0
2026-02-21,REST002,Urban Spoon Bistro,P004,Milk,Dairy,105,0,34,34,0,3,68,2,1.0,2.4,81.6,0.6,Saturday,1,0,10,20,Auto-Order,3.0,8.11,100.0
2026-02-21,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,121,0,30,30,0,2,89,3,2.8,6.5,195.0,0.6,Saturday,1,0,8,0,No Action,5.6,6.25,100.0
2026-02-21,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,56,176,64,64,0,8,160,2,0.7,2.5,160.0,0.6,Saturday,1,0,14,0,No Action,5.6,11.11,100.0
2026-02-21,REST002,Urban Spoon Bistro,P007,Bread,Bakery,30,109,47,47,0,9,83,1,1.2,3.0,141.0,0.6,Saturday,1,0,12,0,No Action,10.8,16.07,100.0
2026-02-21,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,39,60,27,27,0,3,69,2,6.5,14.5,391.5,0.6,Saturday,1,0,6,0,No Action,19.5,10.0,100.0
2026-02-21,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,73,0,30,30,0,3,40,2,1.5,4.2,126.0,0.6,Saturday,1,0,7,21,Auto-Order,4.5,9.09,100.0
2026-02-21,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,265,0,60,60,0,1,204,4,0.9,3.0,180.0,0.6,Saturday,1,0,14,0,No Action,0.9,1.64,100.0
2026-02-22,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,127,117,50,50,0,9,185,3,4.2,9.5,475.0,5.1,Sunday,1,0,12,0,No Action,37.8,15.25,100.0
2026-02-22,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,153,23,87,87,0,9,80,2,1.1,3.2,278.4,5.1,Sunday,1,1,16,35,Auto-Order,9.9,9.38,100.0
2026-02-22,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,199,233,76,76,0,3,353,4,0.8,2.8,212.8,5.1,Sunday,1,0,18,0,No Action,2.4,3.8,100.0
2026-02-22,REST002,Urban Spoon Bistro,P004,Milk,Dairy,68,105,52,52,0,6,115,2,1.0,2.4,124.8,5.1,Sunday,1,0,10,0,No Action,6.0,10.34,100.0
2026-02-22,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,89,0,34,34,0,3,52,3,2.8,6.5,221.0,5.1,Sunday,1,0,8,17,Auto-Order,8.4,8.11,100.0
2026-02-22,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,160,0,59,59,0,6,95,2,0.7,2.5,147.5,5.1,Sunday,1,0,14,12,Auto-Order,4.2,9.23,100.0
2026-02-22,REST002,Urban Spoon Bistro,P007,Bread,Bakery,83,0,56,56,0,5,22,1,1.2,3.0,168.0,5.1,Sunday,1,0,12,50,Auto-Order,6.0,8.2,100.0
2026-02-22,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,69,0,20,20,0,2,47,2,6.5,14.5,290.0,5.1,Sunday,1,0,6,0,No Action,13.0,9.09,100.0
2026-02-22,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,40,81,30,30,0,6,85,2,1.5,4.2,126.0,5.1,Sunday,1,0,7,0,No Action,9.0,16.67,100.0
2026-02-22,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,204,0,56,56,0,1,147,4,0.9,3.0,168.0,5.1,Sunday,1,0,14,0,No Action,0.9,1.75,100.0
2026-02-23,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,185,0,42,42,0,5,138,3,4.2,9.5,399.0,7.2,Monday,0,0,12,0,No Action,21.0,10.64,100.0
2026-02-23,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,80,163,53,53,0,11,179,2,1.1,3.2,169.6,7.2,Monday,0,0,16,0,No Action,12.1,17.19,100.0
2026-02-23,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,353,0,56,56,0,3,294,4,0.8,2.8,156.8,7.2,Monday,0,0,18,0,No Action,2.4,5.08,100.0
2026-02-23,REST002,Urban Spoon Bistro,P004,Milk,Dairy,115,0,42,42,0,4,69,2,1.0,2.4,100.8,7.2,Monday,0,0,10,8,Auto-Order,4.0,8.7,100.0
2026-02-23,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,52,103,35,35,0,5,115,3,2.8,6.5,227.5,7.2,Monday,0,0,8,0,No Action,14.0,12.5,100.0
2026-02-23,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,95,141,57,57,0,8,171,2,0.7,2.5,142.5,7.2,Monday,0,0,14,0,No Action,5.6,12.31,100.0
2026-02-23,REST002,Urban Spoon Bistro,P007,Bread,Bakery,22,123,46,46,0,9,90,1,1.2,3.0,138.0,7.2,Monday,0,0,12,0,No Action,10.8,16.36,100.0
2026-02-23,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,47,46,25,25,0,4,64,2,6.5,14.5,362.5,7.2,Monday,0,0,6,0,No Action,26.0,13.79,100.0
2026-02-23,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,85,0,26,26,0,3,56,2,1.5,4.2,109.2,7.2,Monday,0,0,7,0,No Action,4.5,10.34,100.0
2026-02-23,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,147,181,49,49,0,3,276,4,0.9,3.0,147.0,7.2,Monday,0,0,14,0,No Action,2.7,5.77,100.0
2026-02-24,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,138,0,54,54,0,6,78,3,4.2,9.5,513.0,2.4,Tuesday,0,1,12,25,Auto-Order,25.2,10.0,100.0
2026-02-24,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,179,0,60,60,0,9,110,2,1.1,3.2,192.0,2.4,Tuesday,0,0,16,5,Auto-Order,9.9,13.04,100.0
2026-02-24,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,294,0,75,75,0,4,215,4,0.8,2.8,210.0,2.4,Tuesday,0,0,18,0,No Action,3.2,5.06,100.0
2026-02-24,REST002,Urban Spoon Bistro,P004,Milk,Dairy,69,96,34,34,0,5,126,2,1.0,2.4,81.6,2.4,Tuesday,0,0,10,0,No Action,5.0,12.82,100.0
2026-02-24,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,115,0,32,32,0,4,79,3,2.8,6.5,208.0,2.4,Tuesday,0,0,8,0,No Action,11.2,11.11,100.0
2026-02-24,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,171,0,66,66,0,5,100,2,0.7,2.5,165.0,2.4,Tuesday,0,0,14,7,Auto-Order,3.5,7.04,100.0
2026-02-24,REST002,Urban Spoon Bistro,P007,Bread,Bakery,90,0,39,39,0,5,46,1,1.2,3.0,117.0,2.4,Tuesday,0,0,12,26,Auto-Order,6.0,11.36,100.0
2026-02-24,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,64,0,24,24,0,3,37,2,6.5,14.5,348.0,2.4,Tuesday,0,0,6,7,Auto-Order,19.5,11.11,100.0
2026-02-24,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,56,57,29,29,0,5,79,2,1.5,4.2,121.8,2.4,Tuesday,0,0,7,0,No Action,7.5,14.71,100.0
2026-02-24,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,276,0,49,49,0,2,225,4,0.9,3.0,147.0,2.4,Tuesday,0,0,14,0,No Action,1.8,3.92,100.0
2026-02-25,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,78,165,47,47,0,9,187,3,4.2,9.5,446.5,6.4,Wednesday,0,0,12,0,No Action,37.8,16.07,100.0
2026-02-25,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,110,134,60,60,0,13,171,2,1.1,3.2,192.0,6.4,Wednesday,0,0,16,0,No Action,14.3,17.81,100.0
2026-02-25,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,215,214,67,67,0,4,358,4,0.8,2.8,187.6,6.4,Wednesday,0,0,18,0,No Action,3.2,5.63,100.0
2026-02-25,REST002,Urban Spoon Bistro,P004,Milk,Dairy,126,0,42,42,0,5,79,2,1.0,2.4,100.8,6.4,Wednesday,0,0,10,0,No Action,5.0,10.64,100.0
2026-02-25,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,79,85,26,26,0,4,134,3,2.8,6.5,169.0,6.4,Wednesday,0,0,8,0,No Action,11.2,13.33,100.0
2026-02-25,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,100,127,50,50,0,9,168,2,0.7,2.5,125.0,6.4,Wednesday,0,0,14,0,No Action,6.3,15.25,100.0
2026-02-25,REST002,Urban Spoon Bistro,P007,Bread,Bakery,46,91,41,41,0,7,89,1,1.2,3.0,123.0,6.4,Wednesday,0,0,12,0,No Action,8.4,14.58,100.0
